,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,mean
"c: 1.2; k: 0.1,0.2; xy",0.8333333333333334,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.6,0.8571428571428571,1.0,0.8,0.875,0.8571428571428571,0.8,0.875,0.8,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.75,0.6666666666666666,0.8181818181818182,0.25,0.6666666666666666,0.375,1.0,0.625,0.6,0.8571428571428571,1.0,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,0.75,0.4,0.8571428571428571,0.875,0.8571428571428571,0.8333333333333334,0.6,0.6,0.6,0.5714285714285714,0.7142857142857143,0.0,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.7142857142857143,0.8,0.8333333333333334,0.8,0.625,0.6666666666666666,0.691607634789453
"c: 1.2; k: 0.1,0.2; xz",0.6666666666666666,0.75,0.7777777777777778,0.5714285714285714,0.8,0.4,0.8,0.7142857142857143,0.5,0.6,0.75,0.7142857142857143,0.8,0.875,0.8666666666666667,0.5,0.8333333333333334,0.8571428571428571,0.5,0.8333333333333334,1.0,0.25,1.0,0.625,0.8571428571428571,0.75,0.8,0.8571428571428571,0.5,1.0,0.3333333333333333,1.0,0.8,0.5,0.25,0.6,0.7142857142857143,0.75,0.8571428571428571,0.6666666666666666,0.6,0.8,0.8,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.8,0.8333333333333334,0.6,0.875,0.8333333333333334,0.7013924963924962
"c: 1.2; k: 0.1,0.2; yz",0.8333333333333334,0.5,0.7777777777777778,0.8571428571428571,0.6,0.6,0.6,0.7142857142857143,0.75,0.8,0.875,0.8571428571428571,0.8,0.875,0.8,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.75,0.8333333333333334,0.8181818181818182,0.25,0.5,0.5,0.8571428571428571,0.625,0.6,0.7142857142857143,0.75,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,1.0,0.4,0.8571428571428571,0.875,0.7142857142857143,0.8333333333333334,0.6,0.6,0.6,0.42857142857142855,0.7142857142857143,0.0,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.5714285714285714,0.8,0.8333333333333334,0.8,0.75,0.6666666666666666,0.6866581398399579
"c: 1.2; k: 0.1,0.2; xyz",0.8333333333333334,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.6,0.8571428571428571,1.0,0.8,0.875,0.8571428571428571,0.8,0.875,0.8,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.75,0.6666666666666666,0.8181818181818182,0.25,0.6666666666666666,0.375,1.0,0.625,0.6,0.8571428571428571,1.0,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,0.75,0.4,0.8571428571428571,0.875,0.8571428571428571,0.8333333333333334,0.6,0.6,0.6,0.5714285714285714,0.7142857142857143,0.0,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.7142857142857143,0.8,0.8333333333333334,0.8,0.625,0.6666666666666666,0.691607634789453
"c: 1.2; k: 0.2,0.3; x",0.6666666666666666,0.75,0.7777777777777778,0.5714285714285714,0.8,1.0,0.8,0.7142857142857143,0.5,0.6,0.75,0.7142857142857143,1.0,0.875,0.9333333333333333,0.5,0.8333333333333334,0.8571428571428571,0.5,0.8333333333333334,0.8181818181818182,0.25,1.0,0.625,0.7142857142857143,0.75,0.8,0.8571428571428571,0.5,1.0,0.6666666666666666,0.8571428571428571,0.8,0.5,0.25,0.8,0.7142857142857143,0.875,0.8571428571428571,0.6666666666666666,0.8,0.8,0.8,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.8,0.8333333333333334,0.8,0.875,0.8333333333333334,0.7339525121343302
"c: 1.2; k: 0.2,0.3; y",0.8333333333333334,0.5,0.7777777777777778,0.7142857142857143,0.6,0.6,0.6,0.7142857142857143,0.75,0.8,0.875,0.8571428571428571,0.4,0.875,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.5,0.8333333333333334,0.7272727272727273,0.25,0.5,0.5,0.8571428571428571,0.75,0.6,0.7142857142857143,0.75,0.75,0.3333333333333333,0.5714285714285714,0.6,0.5,1.0,0.4,0.8571428571428571,0.75,0.7142857142857143,0.8333333333333334,0.4,0.6,0.6,0.42857142857142855,0.7142857142857143,0.0,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.7142857142857143,0.8,0.8333333333333334,0.8,0.625,0.6666666666666666,0.6637931260658533
"c: 1.2; k: 0.2,0.3; z",0.8333333333333334,1.0,0.7777777777777778,0.8571428571428571,0.8,0.6,0.8,1.0,0.5,0.8,1.0,0.8571428571428571,0.8,0.875,0.8666666666666667,0.6666666666666666,1.0,0.7142857142857143,0.5,0.6666666666666666,0.9090909090909091,0.5,1.0,0.625,0.8571428571428571,0.875,1.0,1.0,0.5,0.875,0.6666666666666666,0.8571428571428571,0.8,0.75,1.0,0.8,0.8571428571428571,0.875,0.7142857142857143,0.8333333333333334,1.0,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.6,1.0,0.8,0.875,1.0,0.8170339761248853
"c: 1.2; k: 0.2,0.3; xy",0.8333333333333334,0.25,0.6666666666666666,0.7142857142857143,0.6,0.4,0.6,0.8571428571428571,1.0,0.8,0.875,0.8571428571428571,0.4,0.875,0.8,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.5,0.6666666666666666,0.8181818181818182,0.25,0.6666666666666666,0.375,1.0,0.625,0.6,0.8571428571428571,1.0,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,0.75,0.4,0.8571428571428571,0.75,0.8571428571428571,0.8333333333333334,0.4,0.6,0.6,0.5714285714285714,0.7142857142857143,0.0,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8,0.8333333333333334,0.8,0.5,0.6666666666666666,0.6716076347894528
"c: 1.2; k: 0.2,0.3; xz",0.6666666666666666,0.75,0.7777777777777778,0.5714285714285714,0.8,0.4,0.8,0.7142857142857143,0.5,0.6,0.75,0.7142857142857143,0.8,0.875,0.8666666666666667,0.5,0.8333333333333334,0.8571428571428571,0.5,0.8333333333333334,1.0,0.25,1.0,0.625,0.8571428571428571,0.75,0.8,0.8571428571428571,0.5,1.0,0.3333333333333333,1.0,0.8,0.5,0.25,0.6,0.7142857142857143,0.75,0.8571428571428571,0.6666666666666666,0.6,0.8,0.8,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.8,0.8333333333333334,0.6,0.875,0.8333333333333334,0.7013924963924962
"c: 1.2; k: 0.2,0.3; yz",0.8333333333333334,0.5,0.7777777777777778,0.7142857142857143,0.6,0.6,0.6,0.7142857142857143,0.75,0.8,0.875,0.8571428571428571,0.4,0.875,0.8,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.5,0.8333333333333334,0.8181818181818182,0.25,0.5,0.5,0.8571428571428571,0.625,0.6,0.7142857142857143,0.75,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,1.0,0.4,0.8571428571428571,0.75,0.7142857142857143,0.8333333333333334,0.4,0.6,0.6,0.42857142857142855,0.7142857142857143,0.0,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.7142857142857143,0.8,0.8333333333333334,0.8,0.625,0.6666666666666666,0.6666581398399579
"c: 1.2; k: 0.2,0.3; xyz",0.8333333333333334,0.25,0.6666666666666666,0.7142857142857143,0.6,0.4,0.6,0.8571428571428571,1.0,0.8,0.875,0.8571428571428571,0.4,0.875,0.8,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.5,0.6666666666666666,0.8181818181818182,0.25,0.6666666666666666,0.375,1.0,0.625,0.6,0.8571428571428571,1.0,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,0.75,0.4,0.8571428571428571,0.75,0.8571428571428571,0.8333333333333334,0.4,0.6,0.6,0.5714285714285714,0.7142857142857143,0.0,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8,0.8333333333333334,0.8,0.5,0.6666666666666666,0.6716076347894528
"c: 1.2; k: 0.3,0.4; x",0.6666666666666666,0.75,0.7777777777777778,0.5714285714285714,0.8,1.0,0.8,0.7142857142857143,0.5,0.6,0.75,0.7142857142857143,1.0,0.875,0.9333333333333333,0.5,0.8333333333333334,0.8571428571428571,0.5,0.8333333333333334,0.8181818181818182,0.25,1.0,0.625,0.7142857142857143,0.75,0.8,0.8571428571428571,0.5,1.0,0.6666666666666666,0.8571428571428571,0.8,0.5,0.25,0.8,0.7142857142857143,0.875,0.8571428571428571,0.6666666666666666,0.8,0.8,0.8,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.8,0.8333333333333334,0.8,0.875,0.8333333333333334,0.7339525121343302
"c: 1.2; k: 0.3,0.4; y",0.8333333333333334,0.5,0.7777777777777778,0.7142857142857143,0.6,0.6,0.6,0.7142857142857143,0.75,0.8,0.875,0.8571428571428571,0.4,0.875,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.5,0.8333333333333334,0.7272727272727273,0.25,0.5,0.5,0.8571428571428571,0.75,0.6,0.7142857142857143,0.75,0.75,0.3333333333333333,0.5714285714285714,0.6,0.5,1.0,0.4,0.8571428571428571,0.75,0.7142857142857143,0.8333333333333334,0.4,0.6,0.6,0.42857142857142855,0.7142857142857143,0.0,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.7142857142857143,0.8,0.8333333333333334,0.8,0.625,0.6666666666666666,0.6637931260658533
"c: 1.2; k: 0.3,0.4; z",0.8333333333333334,1.0,0.8888888888888888,0.8571428571428571,0.8,0.6,0.8,1.0,0.5,0.8,1.0,0.8571428571428571,0.8,0.875,0.8666666666666667,0.6666666666666666,0.8333333333333334,0.7142857142857143,0.5,0.6666666666666666,0.8181818181818182,0.5,1.0,0.5,0.8571428571428571,0.875,1.0,1.0,0.5,1.0,0.6666666666666666,0.8571428571428571,0.8,0.75,1.0,0.8,0.8571428571428571,0.875,0.7142857142857143,0.8333333333333334,1.0,0.8,0.8,1.0,0.5714285714285714,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.6,1.0,0.8,0.875,0.8333333333333334,0.8040679522497703
"c: 1.2; k: 0.3,0.4; xy",0.8333333333333334,0.25,0.6666666666666666,0.7142857142857143,0.6,0.4,0.6,0.8571428571428571,1.0,0.8,0.875,0.8571428571428571,0.4,0.875,0.8,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.5,0.6666666666666666,0.8181818181818182,0.25,0.6666666666666666,0.375,1.0,0.625,0.6,0.8571428571428571,1.0,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,0.75,0.4,0.8571428571428571,0.75,0.8571428571428571,0.8333333333333334,0.4,0.6,0.6,0.5714285714285714,0.7142857142857143,0.0,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8,0.8333333333333334,0.8,0.5,0.6666666666666666,0.6716076347894528
"c: 1.2; k: 0.3,0.4; xz",0.6666666666666666,0.75,0.7777777777777778,0.5714285714285714,0.8,0.4,0.8,0.7142857142857143,0.5,0.6,0.75,0.7142857142857143,0.8,0.875,0.8666666666666667,0.5,0.8333333333333334,0.8571428571428571,0.5,0.8333333333333334,1.0,0.25,1.0,0.625,0.8571428571428571,0.75,0.8,0.8571428571428571,0.5,1.0,0.3333333333333333,1.0,0.8,0.5,0.25,0.6,0.7142857142857143,0.75,0.8571428571428571,0.6666666666666666,0.6,0.8,0.8,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.8,0.8333333333333334,0.6,0.875,0.8333333333333334,0.7013924963924962
"c: 1.2; k: 0.3,0.4; yz",0.8333333333333334,0.5,0.7777777777777778,0.7142857142857143,0.6,0.6,0.6,0.7142857142857143,0.75,0.8,0.875,0.8571428571428571,0.4,0.875,0.8,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.5,0.8333333333333334,0.8181818181818182,0.25,0.5,0.5,0.8571428571428571,0.625,0.6,0.7142857142857143,0.75,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,1.0,0.4,0.8571428571428571,0.75,0.7142857142857143,0.8333333333333334,0.4,0.6,0.6,0.42857142857142855,0.7142857142857143,0.0,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.7142857142857143,0.8,0.8333333333333334,0.8,0.625,0.6666666666666666,0.6666581398399579
"c: 1.2; k: 0.3,0.4; xyz",0.8333333333333334,0.25,0.6666666666666666,0.7142857142857143,0.6,0.4,0.6,0.8571428571428571,1.0,0.8,0.875,0.8571428571428571,0.4,0.875,0.8,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.5,0.6666666666666666,0.8181818181818182,0.25,0.6666666666666666,0.375,1.0,0.625,0.6,0.8571428571428571,1.0,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,0.75,0.4,0.8571428571428571,0.75,0.8571428571428571,0.8333333333333334,0.4,0.6,0.6,0.5714285714285714,0.7142857142857143,0.0,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8,0.8333333333333334,0.8,0.5,0.6666666666666666,0.6716076347894528
"c: 1.2; k: 0.4,0.5; x",0.6666666666666666,0.75,0.7777777777777778,0.5714285714285714,0.8,1.0,0.8,0.7142857142857143,0.5,0.6,0.75,0.7142857142857143,1.0,0.875,0.9333333333333333,0.5,0.8333333333333334,0.8571428571428571,0.5,0.8333333333333334,0.8181818181818182,0.25,1.0,0.625,0.7142857142857143,0.75,0.8,0.8571428571428571,0.5,1.0,0.6666666666666666,0.8571428571428571,0.8,0.5,0.25,0.8,0.7142857142857143,0.875,0.8571428571428571,0.6666666666666666,0.8,0.8,0.8,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.8,0.8333333333333334,0.8,0.875,0.8333333333333334,0.7339525121343302
"c: 1.2; k: 0.4,0.5; y",0.8333333333333334,0.25,0.6666666666666666,0.8571428571428571,0.6,0.4,0.8,0.7142857142857143,0.5,0.8,0.875,0.8571428571428571,0.8,0.875,0.7333333333333333,0.6666666666666666,1.0,0.7142857142857143,1.0,0.8333333333333334,0.7272727272727273,0.5,0.5,0.625,0.8571428571428571,0.75,0.6,0.7142857142857143,0.5,0.75,0.6666666666666666,0.5714285714285714,0.6,0.75,0.75,0.6,0.8571428571428571,0.875,0.7142857142857143,0.8333333333333334,0.6,0.8,0.6,0.42857142857142855,0.7142857142857143,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.6,0.8333333333333334,0.8,0.625,0.6666666666666666,0.6990456513183786
"c: 1.2; k: 0.4,0.5; z",1.0,0.5,0.7777777777777778,0.8571428571428571,1.0,0.4,0.8,0.8571428571428571,0.5,0.8,1.0,0.8571428571428571,0.8,1.0,0.8,0.6666666666666666,1.0,0.8571428571428571,0.5,0.6666666666666666,0.8181818181818182,0.5,1.0,0.5,0.8571428571428571,1.0,0.8,0.8571428571428571,0.5,1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,1.0,0.8,0.8571428571428571,0.875,0.8571428571428571,1.0,0.8,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,1.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8,1.0,0.8,0.875,1.0,0.8232598714416897
"c: 1.2; k: 0.4,0.5; xy",0.8333333333333334,0.0,0.6666666666666666,0.7142857142857143,0.6,0.4,0.6,0.8571428571428571,0.75,0.8,0.875,0.8571428571428571,0.8,0.875,0.8,0.8333333333333334,0.8333333333333334,0.8571428571428571,1.0,0.6666666666666666,0.8181818181818182,0.5,0.6666666666666666,0.5,1.0,0.625,0.6,0.8571428571428571,0.75,0.875,0.6666666666666666,0.5714285714285714,0.6,0.5,0.5,0.4,0.8571428571428571,0.875,0.8571428571428571,0.8333333333333334,0.4,0.6,0.6,0.5714285714285714,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8,0.8333333333333334,0.8,0.375,0.6666666666666666,0.6973868555686736
"c: 1.2; k: 0.4,0.5; xz",0.6666666666666666,0.5,0.7777777777777778,0.7142857142857143,0.8,0.4,0.8,0.5714285714285714,0.5,0.4,0.75,0.5714285714285714,0.8,0.875,0.8666666666666667,0.5,0.8333333333333334,0.8571428571428571,0.5,0.6666666666666666,0.9090909090909091,0.25,1.0,0.5,0.8571428571428571,0.75,0.8,0.8571428571428571,0.5,1.0,0.3333333333333333,1.0,0.6,0.5,0.25,0.6,0.5714285714285714,0.625,0.8571428571428571,0.6666666666666666,0.6,0.8,0.8,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.7142857142857143,0.8,0.6666666666666666,0.6,0.875,0.8333333333333334,0.6690902531811621
"c: 1.2; k: 0.4,0.5; yz",0.8333333333333334,0.5,0.7777777777777778,0.8571428571428571,0.6,0.6,0.6,0.7142857142857143,0.75,0.8,0.875,0.8571428571428571,0.8,0.875,0.8,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.5,0.8333333333333334,0.8181818181818182,0.25,0.5,0.5,0.8571428571428571,0.625,0.6,0.7142857142857143,0.75,0.875,0.3333333333333333,0.5714285714285714,0.6,0.5,1.0,0.4,0.8571428571428571,0.875,0.7142857142857143,0.8333333333333334,0.6,0.6,0.6,0.42857142857142855,0.7142857142857143,0.0,0.8333333333333334,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8,0.8333333333333334,0.8,0.625,0.6666666666666666,0.6850347632165815
"c: 1.2; k: 0.4,0.5; xyz",0.8333333333333334,0.0,0.6666666666666666,0.7142857142857143,0.6,0.4,0.6,0.8571428571428571,0.75,0.8,0.875,0.8571428571428571,0.8,0.875,0.8,0.8333333333333334,0.8333333333333334,0.8571428571428571,1.0,0.6666666666666666,0.8181818181818182,0.5,0.6666666666666666,0.5,1.0,0.625,0.6,0.8571428571428571,0.75,0.875,0.6666666666666666,0.5714285714285714,0.6,0.5,0.75,0.4,0.8571428571428571,0.875,0.8571428571428571,0.8333333333333334,0.4,0.6,0.6,0.5714285714285714,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8,0.8333333333333334,0.8,0.375,0.6666666666666666,0.7019323101141282
"c: 1.2; k: 0.5,0.6; x",0.6666666666666666,0.5,0.7777777777777778,0.7142857142857143,0.8,0.8,0.8,0.5714285714285714,0.5,0.4,0.75,0.5714285714285714,0.8,0.875,0.9333333333333333,0.5,0.8333333333333334,0.8571428571428571,0.5,0.6666666666666666,0.9090909090909091,0.25,1.0,0.5,0.7142857142857143,0.75,0.8,0.8571428571428571,0.5,1.0,0.6666666666666666,0.8571428571428571,0.6,0.5,0.25,0.8,0.5714285714285714,0.75,0.8571428571428571,0.6666666666666666,0.6,0.8,0.8,0.8571428571428571,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.8,0.6666666666666666,0.8,0.875,0.8333333333333334,0.6940469631378722
